Index,date,State,Rt,Climate,Region,RtVarianceByState,ClimateVarianceByState,RtVarianceByRegion,ClimateVarianceByRegion
2771,10/23/2020,ND,1.149062061,33.5,"Region 08 CO, MT, ND, SD, UT, WY",0.398928122,-1.995168422,0.469902975,-1.839885436
947,10/23/2020,FL,1.12017846,79.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.616639832,-0.502369078,1.574434854,0.727693895
3155,10/23/2020,NM,1.081615119,59.5,"Region 06 AR, LA, NM, OK, TX",-0.136098347,-0.808646941,0.741348152,-1.172014077
2099,10/23/2020,ME,1.449552413,52,"Region 01 CT,MA,ME,NH,RI,VT",1.699188451,-0.455284593,2.733703892,-0.83652482
179,10/23/2020,AL,1.060182652,76,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.52915756,0.166232697,0.794644622,0.462611744
1331,10/23/2020,ID,1.053632739,43,"Region 10 AK, ID, OR, WA",0.074616284,-1.873908892,0.011328867,-1.154541316
3539,10/23/2020,OK,1.009953751,56,"Region 06 AR, LA, NM, OK, TX",0.611195435,-1.036884784,-0.200595309,-1.480414679
3059,10/23/2020,NJ,1.001492905,65,"Region 02 NJ, NY",-0.974923305,-0.222615101,-1.099974705,-0.205662269
2675,10/23/2020,NC,1.02831261,33.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.666930062,-1.995168422,0.380416557,-2.756242941
1139,10/23/2020,HI,1.000418952,80,"Region 09 AZ, CA, HI, NV",0.306486624,0.932082108,-0.058639403,-0.111286004
2291,10/23/2020,MN,1.256764161,29.5,"Region 05 IL, IN, MI, MN, OH, WI",1.392566083,-1.802310166,1.873285689,-2.527791371
467,10/23/2020,CA,1.051164501,62,"Region 09 AZ, CA, HI, NV",1.03645642,-1.685990573,0.598963229,-1.818741852
83,10/23/2020,AK,1.128208419,24.5,"Region 10 AK, ID, OR, WA",0.534589886,-1.651821671,1.214386275,-2.470735091
3443,10/23/2020,OH,1.190941376,65,"Region 05 IL, IN, MI, MN, OH, WI",1.147686938,0.141315616,1.148407883,0.300491191
755,10/23/2020,DC,1.111628264,70,"Region 03 DC, DE, MD, PA, VA, WV",1.407838037,0.027856853,0.882447026,0.174750329
4787,10/23/2020,WV,1.111417629,68,"Region 03 DC, DE, MD, PA, VA, WV",0.613118957,0.165393396,0.879404191,-0.014453035
4403,10/23/2020,VA,1.067481962,66,"Region 03 DC, DE, MD, PA, VA, WV",1.087731543,-0.826928096,0.244709227,-0.203656399
3827,10/23/2020,RI,1.222517072,61,"Region 01 CT,MA,ME,NH,RI,VT",0.973481573,-0.311555975,0.846479168,-0.09485479
1043,10/23/2020,GA,1.061013411,73,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.223559102,-0.021071332,0.805442339,0.235398472
2195,10/23/2020,MI,1.217433278,53.5,"Region 05 IL, IN, MI, MN, OH, WI",1.406287426,-0.488987162,1.440151719,-0.61571302
2003,10/23/2020,MD,1.158900086,67,"Region 03 DC, DE, MD, PA, VA, WV",1.438182729,-0.118169068,1.565336109,-0.109054717
1427,10/23/2020,IL,1.16530699,55,"Region 05 IL, IN, MI, MN, OH, WI",1.035403382,-0.713150581,0.866107499,-0.496208123
3731,10/23/2020,PA,1.122883524,61,"Region 03 DC, DE, MD, PA, VA, WV",0.853701936,-0.311555975,1.045040593,-0.676664809
1907,10/23/2020,MA,1.11139335,58.5,"Region 01 CT,MA,ME,NH,RI,VT",0.211191113,-0.470630782,-0.077233565,-0.300874243
3347,10/23/2020,NY,1.114068304,66,"Region 02 NJ, NY",1.466978956,-0.091350005,1.095689363,-0.111195389
4691,10/23/2020,WI,1.089881827,43,"Region 05 IL, IN, MI, MN, OH, WI",-0.313365776,-1.473299866,0.035482865,-1.452247298
2867,10/23/2020,NE,1.229627268,33.5,"Region 07 IA, KS, MO, NE",1.539426973,-1.995168422,1.670404336,-2.257479688
1619,10/23/2020,KS,1.19056325,41.5,"Region 07 IA, KS, MO, NE",1.40663465,-1.855376111,1.192155703,-1.673309397
3251,10/23/2020,NV,1.092355834,69.5,"Region 09 AZ, CA, HI, NV",0.74195737,-1.428408835,1.132754458,-1.107301916
371,10/23/2020,AZ,1.096564143,81.5,"Region 09 AZ, CA, HI, NV",0.84775093,-0.881260622,1.187289193,0.031001983
659,10/23/2020,CT,1.228396411,64,"Region 01 CT,MA,ME,NH,RI,VT",1.283719909,0.042189845,0.895351004,0.152368554
3635,10/23/2020,OR,1.161954803,45.5,"Region 10 AK, ID, OR, WA",1.639780119,-2.115087042,1.75878409,-0.976677292
1715,10/23/2020,KY,1.061331681,69.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.30957092,0.143254124,0.809579025,-0.029683678
1235,10/23/2020,IA,1.26277562,35.5,"Region 07 IA, KS, MO, NE",1.512649142,-1.842803865,2.076229308,-2.111437115
851,10/23/2020,DE,1.147106548,65.5,"Region 03 DC, DE, MD, PA, VA, WV",1.162259842,-0.110680997,1.394966574,-0.25095724
4019,10/23/2020,SD,1.127687846,28,"Region 08 CO, MT, ND, SD, UT, WY",0.298595712,-2.012315103,0.195122032,-2.186762994
2963,10/23/2020,NH,1.153873572,62,"Region 01 CT,MA,ME,NH,RI,VT",0.819253624,-0.097573882,0.275882055,-0.012447009
4595,10/23/2020,WA,1.043372202,64.5,"Region 10 AK, ID, OR, WA",0.747152155,0.362560628,-0.154194465,0.375089287
4211,10/23/2020,TX,1.098295499,69.5,"Region 06 AR, LA, NM, OK, TX",1.471456131,-0.826767128,0.960601221,-0.290869497
4884,10/24/2020,WY,1.215481528,34.5,"Region 08 CO, MT, ND, SD, UT, WY",0.432010325,-1.524648662,1.323773107,-1.776816789
1428,10/24/2020,IL,1.166866674,41.5,"Region 05 IL, IN, MI, MN, OH, WI",1.052266737,-1.758674509,0.883283623,-1.571752195
2004,10/24/2020,MD,1.159947731,67,"Region 03 DC, DE, MD, PA, VA, WV",1.453397582,-0.118169068,1.580470396,-0.109054717
2100,10/24/2020,ME,1.452018826,49.5,"Region 01 CT,MA,ME,NH,RI,VT",1.711568705,-0.656330228,2.754205879,-1.042544273
3348,10/24/2020,NY,1.11472064,58.5,"Region 02 NJ, NY",1.483253951,-0.810169719,1.108412486,-0.819696985
4116,10/24/2020,TN,1.082921729,22.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.742307939,-2.353791038,1.090193773,-3.589358272
1236,10/24/2020,IA,1.262479999,32.5,"Region 07 IA, KS, MO, NE",1.509642501,-2.050850714,2.072610112,-2.330500974
1812,10/24/2020,LA,1.13265316,68,"Region 06 AR, LA, NM, OK, TX",1.516614027,-1.29464816,1.412210993,-0.423041184
2868,10/24/2020,NE,1.230928704,30.5,"Region 07 IA, KS, MO, NE",1.55544097,-2.194167038,1.686337412,-2.476543546
180,10/24/2020,AL,1.064411271,70,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.609762294,-0.576015623,0.849605725,0.0081852
3924,10/24/2020,SC,1.093225224,71,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.222771324,-0.34900918,1.224112542,0.083922958
2964,10/24/2020,NH,1.156614049,56.5,"Region 01 CT,MA,ME,NH,RI,VT",0.870676282,-0.539797143,0.298662191,-0.465689805
3732,10/24/2020,PA,1.125550295,57.5,"Region 03 DC, DE, MD, PA, VA, WV",0.908841867,-0.615866462,1.083564787,-1.007770696
2196,10/24/2020,MI,1.217186137,40.5,"Region 05 IL, IN, MI, MN, OH, WI",1.403384864,-1.608722902,1.437430062,-1.651422127
3252,10/24/2020,NV,1.097060639,71,"Region 09 AZ, CA, HI, NV",0.798035235,-1.28984981,1.193723198,-0.965013928
1044,10/24/2020,GA,1.067147836,72.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.332618497,-0.078866985,0.885173988,0.197529594
2772,10/24/2020,ND,1.149978676,30.5,"Region 08 CO, MT, ND, SD, UT, WY",0.415600774,-2.194167038,0.481686722,-2.029091377
1332,10/24/2020,ID,1.058513518,42,"Region 10 AK, ID, OR, WA",0.181396844,-1.954961045,0.09006576,-1.225686925
3156,10/24/2020,NM,1.084705811,58.5,"Region 06 AR, LA, NM, OK, TX",-0.102989815,-0.891452388,0.781973348,-1.260128535
3060,10/24/2020,NJ,1.003007122,60.5,"Region 02 NJ, NY",-0.949910385,-0.639837329,-1.070441504,-0.630763226
4692,10/24/2020,WI,1.091086816,38.5,"Region 05 IL, IN, MI, MN, OH, WI",-0.295081416,-1.83278337,0.048752887,-1.810761989
2292,10/24/2020,MN,1.261014926,27,"Region 05 IL, IN, MI, MN, OH, WI",1.43120631,-1.972976743,1.920097521,-2.726966199
660,10/24/2020,CT,1.220556752,56,"Region 01 CT,MA,ME,NH,RI,VT",1.185020779,-0.625888521,0.830184065,-0.506893695
2676,10/24/2020,NC,1.030705266,30.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.745938933,-2.194167038,0.411514893,-2.983456213
372,10/24/2020,AZ,1.092041748,78.5,"Region 09 AZ, CA, HI, NV",0.791955731,-1.190776548,1.128684273,-0.253573991
468,10/24/2020,CA,1.049107606,61.5,"Region 09 AZ, CA, HI, NV",1.007079401,-1.78210405,0.572308289,-1.866171181
4596,10/24/2020,WA,1.040457625,54,"Region 10 AK, ID, OR, WA",0.678268056,-0.513844918,-0.20121252,-0.371939612
84,10/24/2020,AK,1.126902793,27.5,"Region 10 AK, ID, OR, WA",0.513254239,-1.423382467,1.193323872,-2.257298262
3444,10/24/2020,OH,1.19000795,47.5,"Region 05 IL, IN, MI, MN, OH, WI",1.139217124,-1.507366567,1.138128467,-1.093732607
4404,10/24/2020,VA,1.063991682,71.5,"Region 03 DC, DE, MD, PA, VA, WV",1.020397322,-0.21240588,0.194288617,0.316652852
756,10/24/2020,DC,1.10902844,67.5,"Region 03 DC, DE, MD, PA, VA, WV",1.368580975,-0.224431626,0.844889949,-0.061753876
852,10/24/2020,DE,1.1514163,61.5,"Region 03 DC, DE, MD, PA, VA, WV",1.226316185,-0.498822574,1.457225282,-0.629363968
564,10/24/2020,CO,1.219281561,40.5,"Region 08 CO, MT, ND, SD, UT, WY",1.190692406,-1.556397012,1.372625271,-1.398404906
3828,10/24/2020,RI,1.216396801,57.5,"Region 01 CT,MA,ME,NH,RI,VT",0.917025768,-0.615866462,0.795604592,-0.383282024
3540,10/24/2020,OK,1.006008828,47,"Region 06 AR, LA, NM, OK, TX",0.378831841,-1.782820215,-0.252448832,-2.273444801
1140,10/24/2020,HI,1.006327245,79.5,"Region 09 AZ, CA, HI, NV",0.411791017,0.501890366,0.017925125,-0.158715333
4788,10/24/2020,WV,1.111930644,58,"Region 03 DC, DE, MD, PA, VA, WV",0.61966754,-0.82696698,0.886815209,-0.960469855
1620,10/24/2020,KS,1.188284706,39,"Region 07 IA, KS, MO, NE",1.376298308,-2.047311571,1.164260197,-1.855862613
4212,10/24/2020,TX,1.097010963,59.5,"Region 06 AR, LA, NM, OK, TX",1.454061795,-1.832719527,0.943716805,-1.172014077
948,10/24/2020,FL,1.117789432,78.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.579779656,-0.74471798,1.543383673,0.651956137
4308,10/24/2020,UT,1.099363607,48,"Region 08 CO, MT, ND, SD, UT, WY",1.332073516,-1.474674936,-0.16900648,-0.925390053
2388,10/24/2020,MO,1.155573207,42.5,"Region 07 IA, KS, MO, NE",1.406082829,-2.017733517,0.76378348,-1.600288111
2580,10/24/2020,MT,1.057663389,15.5,"Region 08 CO, MT, ND, SD, UT, WY",-0.52546802,-2.675403729,-0.705092845,-2.975121083
3636,10/24/2020,OR,1.156725704,46.5,"Region 10 AK, ID, OR, WA",1.560171166,-2.003429986,1.674428087,-0.905531683
1524,10/24/2020,IN,1.085129788,45.5,"Region 05 IL, IN, MI, MN, OH, WI",0.183523199,-1.629092766,-0.016849281,-1.25307247
4500,10/24/2020,VT,1.308363965,54,"Region 01 CT,MA,ME,NH,RI,VT",1.07449521,-0.513844918,1.56007899,-0.671709258
4020,10/24/2020,SD,1.13130344,22.5,"Region 08 CO, MT, ND, SD, UT, WY",0.373427132,-2.353791038,0.2416031,-2.533640553
276,10/24/2020,AR,1.067521768,48.5,"Region 06 AR, LA, NM, OK, TX",0.920551412,-2.057763783,0.556099946,-2.141273114
1908,10/24/2020,MA,1.11435023,58,"Region 01 CT,MA,ME,NH,RI,VT",0.248615768,-0.515056107,-0.052654586,-0.342078133
1716,10/24/2020,KY,1.063051798,54.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.345416394,-1.390470325,0.831936094,-1.165750038
3061,10/25/2020,NJ,0.998967312,48.5,"Region 02 NJ, NY",-1.016642857,-1.752429936,-1.149233725,-1.764365779
3829,10/25/2020,RI,1.216805298,48,"Region 01 CT,MA,ME,NH,RI,VT",0.920793906,-1.44185207,0.799000212,-1.166155945
2389,10/25/2020,MO,1.151215094,43.5,"Region 07 IA, KS, MO, NE",1.335082653,-1.933110355,0.710428457,-1.527266825
853,10/25/2020,DE,1.14770364,48.5,"Region 03 DC, DE, MD, PA, VA, WV",1.17113449,-1.7602827,1.403592169,-1.859185835
1333,10/25/2020,ID,1.053094185,34.5,"Region 10 AK, ID, OR, WA",0.062833923,-2.562852193,0.002640896,-1.759278996
3157,10/25/2020,NM,1.077002687,55.5,"Region 06 AR, LA, NM, OK, TX",-0.18550827,-1.139868729,0.680720644,-1.524471908
1909,10/25/2020,MA,1.109083162,46.5,"Region 01 CT,MA,ME,NH,RI,VT",0.181951513,-1.536838573,-0.096436937,-1.289767616
3253,10/25/2020,NV,1.094589581,64,"Region 09 AZ, CA, HI, NV",0.768582015,-1.936458592,1.161701192,-1.629024536
2197,10/25/2020,MI,1.212689252,40,"Region 05 IL, IN, MI, MN, OH, WI",1.350570931,-1.651789661,1.387907816,-1.691257092
3733,10/25/2020,PA,1.120131132,48,"Region 03 DC, DE, MD, PA, VA, WV",0.796791647,-1.44185207,1.005279519,-1.906486676
1621,10/25/2020,KS,1.192955305,36.5,"Region 07 IA, KS, MO, NE",1.438482269,-2.239247031,1.221440889,-2.038415829
2005,10/25/2020,MD,1.157719073,51.5,"Region 03 DC, DE, MD, PA, VA, WV",1.421030985,-1.602013562,1.548275187,-1.575380789
277,10/25/2020,AR,1.069454127,50,"Region 06 AR, LA, NM, OK, TX",0.962632387,-1.918777862,0.581499586,-2.009101427
2773,10/25/2020,ND,1.146596918,29,"Region 08 CO, MT, ND, SD, UT, WY",0.354088718,-2.293666347,0.438211785,-2.123694347
373,10/25/2020,AZ,1.092935355,78.5,"Region 09 AZ, CA, HI, NV",0.802980637,-1.190776548,1.140264369,-0.253573991
2581,10/25/2020,MT,1.058667786,10.5,"Region 08 CO, MT, ND, SD, UT, WY",-0.511150803,-2.974819395,-0.692180598,-3.290464318
3637,10/25/2020,OR,1.158150992,41.5,"Region 10 AK, ID, OR, WA",1.581870064,-2.561715266,1.697420881,-1.26125973
4405,10/25/2020,VA,1.063515661,65,"Region 03 DC, DE, MD, PA, VA, WV",1.011213961,-0.938659408,0.187412014,-0.298258081
1717,10/25/2020,KY,1.066503778,51.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.417352117,-1.697215214,0.8768029,-1.39296331
2293,10/25/2020,MN,1.259274499,25.5,"Region 05 IL, IN, MI, MN, OH, WI",1.415385512,-2.075376689,1.900930953,-2.846471096
1429,10/25/2020,IL,1.166932777,43,"Region 05 IL, IN, MI, MN, OH, WI",1.052981445,-1.642505184,0.884011586,-1.452247298
3445,10/25/2020,OH,1.194116914,47,"Region 05 IL, IN, MI, MN, OH, WI",1.176501451,-1.554471773,1.183378707,-1.133567573
85,10/25/2020,AK,1.124390721,33,"Region 10 AK, ID, OR, WA",0.472203678,-1.004577261,1.152799041,-1.86599741
3541,10/25/2020,OK,1.002078206,42.5,"Region 06 AR, LA, NM, OK, TX",0.147310604,-2.155787931,-0.304114378,-2.669959862
661,10/25/2020,CT,1.225772113,45,"Region 01 CT,MA,ME,NH,RI,VT",1.250680726,-1.544496273,0.873536603,-1.413379288
1045,10/25/2020,GA,1.059247402,70.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.192162537,-0.310049599,0.782488792,0.046054079
469,10/25/2020,CA,1.054675193,60.5,"Region 09 AZ, CA, HI, NV",1.086596883,-1.974331004,0.644457668,-1.96102984
4501,10/25/2020,VT,1.304086891,39.5,"Region 01 CT,MA,ME,NH,RI,VT",1.042498085,-1.724119244,1.524525936,-1.866622084
2677,10/25/2020,NC,1.029070577,29,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.6919592,-2.293666347,0.390268166,-3.097062849
757,10/25/2020,DC,1.101406422,52,"Region 03 DC, DE, MD, PA, VA, WV",1.253489323,-1.788620197,0.734782222,-1.528079948
4597,10/25/2020,WA,1.037975061,39.5,"Region 10 AK, ID, OR, WA",0.619594299,-1.724119244,-0.241261327,-1.403550949
4213,10/25/2020,TX,1.10391047,65,"Region 06 AR, LA, NM, OK, TX",1.547490354,-1.279445707,1.034406471,-0.687384558
4789,10/25/2020,WV,1.113469486,49.5,"Region 03 DC, DE, MD, PA, VA, WV",0.639310696,-1.6704733,0.909045332,-1.764584153
2869,10/25/2020,NE,1.227400786,29,"Region 07 IA, KS, MO, NE",1.512030408,-2.293666347,1.643146208,-2.586075476
1813,10/25/2020,LA,1.130176532,66,"Region 06 AR, LA, NM, OK, TX",1.484053881,-1.558805914,1.379657281,-0.5992701
1237,10/25/2020,IA,1.262764543,32,"Region 07 IA, KS, MO, NE",1.512536482,-2.085525189,2.076093696,-2.367011617
3925,10/25/2020,SC,1.095433271,70,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.248652117,-0.463165505,1.252811438,0.0081852
4309,10/25/2020,UT,1.096602004,34.5,"Region 08 CO, MT, ND, SD, UT, WY",1.233497857,-2.430742329,-0.204508877,-1.776816789
2965,10/25/2020,NH,1.159950952,45,"Region 01 CT,MA,ME,NH,RI,VT",0.933290353,-1.464445779,0.326400101,-1.413379288
4117,10/25/2020,TN,1.083920037,22,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.758785518,-2.384834305,1.103169193,-3.62722715
4021,10/25/2020,SD,1.127851148,22,"Region 08 CO, MT, ND, SD, UT, WY",0.30197555,-2.384834305,0.197221397,-2.565174877
181,10/25/2020,AL,1.064488579,66.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.611235917,-1.00899381,0.850610529,-0.25689695
3349,10/25/2020,NY,1.115265394,49,"Region 02 NJ, NY",1.496844904,-1.72067469,1.119037337,-1.717132339
4693,10/25/2020,WI,1.090509083,39,"Region 05 IL, IN, MI, MN, OH, WI",-0.303847868,-1.792840758,0.042390564,-1.770927024
949,10/25/2020,FL,1.114760496,79.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.533046377,-0.502369078,1.504015344,0.727693895
4885,10/25/2020,WY,1.220247627,6.5,"Region 08 CO, MT, ND, SD, UT, WY",0.48188538,-3.293807136,1.385044746,-3.542738906
2101,10/25/2020,ME,1.445639779,37.5,"Region 01 CT,MA,ME,NH,RI,VT",1.679548835,-1.621349274,2.701180235,-2.031437647
1141,10/25/2020,HI,1.004096701,81.5,"Region 09 AZ, CA, HI, NV",0.372035697,2.222657335,-0.010980102,0.031001983
565,10/25/2020,CO,1.218085382,20.5,"Region 08 CO, MT, ND, SD, UT, WY",1.178348435,-2.857913678,1.357247528,-2.659777847
1525,10/25/2020,IN,1.087477532,46,"Region 05 IL, IN, MI, MN, OH, WI",0.222799509,-1.582918303,0.009005406,-1.213237504
3638,10/26/2020,OR,1.162410874,42,"Region 10 AK, ID, OR, WA",1.646723444,-2.505886738,1.766141443,-1.225686925
4886,10/26/2020,WY,1.21908573,7,"Region 08 CO, MT, ND, SD, UT, WY",0.469726657,-3.262215021,1.370107722,-3.511204583
3446,10/26/2020,OH,1.193849886,47.5,"Region 05 IL, IN, MI, MN, OH, WI",1.174078466,-1.507366567,1.180438043,-1.093732607
86,10/26/2020,AK,1.123310023,37.5,"Region 10 AK, ID, OR, WA",0.454543651,-0.661918456,1.135365184,-1.545842168
3158,10/26/2020,NM,1.077257359,29,"Region 06 AR, LA, NM, OK, TX",-0.182780138,-3.334213069,0.684068146,-3.859505044
566,10/26/2020,CO,1.219234231,8.5,"Region 08 CO, MT, ND, SD, UT, WY",1.190203984,-3.638823677,1.37201681,-3.416601612
3254,10/26/2020,NV,1.089010743,50,"Region 09 AZ, CA, HI, NV",0.702086311,-3.229676156,1.089406013,-2.957045751
2774,10/26/2020,ND,1.151046452,27,"Region 08 CO, MT, ND, SD, UT, WY",0.43502295,-2.426332091,0.495413752,-2.249831642
1718,10/26/2020,KY,1.065821354,54,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.4031311,-1.441594473,0.867933155,-1.203618917
1814,10/26/2020,LA,1.134911445,72.5,"Region 06 AR, LA, NM, OK, TX",1.546303625,-0.700293213,1.441894724,-0.026526123
2966,10/26/2020,NH,1.156448762,43,"Region 01 CT,MA,ME,NH,RI,VT",0.867574816,-1.625254238,0.297288247,-1.57819485
470,10/26/2020,CA,1.057537158,60.5,"Region 09 AZ, CA, HI, NV",1.127472085,-1.974331004,0.681545368,-1.96102984
1238,10/26/2020,IA,1.258167081,28.5,"Region 07 IA, KS, MO, NE",1.46577757,-2.328246513,2.019808397,-2.622586119
3926,10/26/2020,SC,1.098485712,67,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.284430156,-0.805634478,1.292485272,-0.219028072
1910,10/26/2020,MA,1.113281698,50.5,"Region 01 CT,MA,ME,NH,RI,VT",0.235091566,-1.181435976,-0.061536727,-0.960136492
1334,10/26/2020,ID,1.060214132,31,"Region 10 AK, ID, OR, WA",0.218602486,-2.846534728,0.117500123,-2.008288629
3062,10/26/2020,NJ,0.997982525,53,"Region 02 NJ, NY",-1.032910273,-1.335207708,-1.168440953,-1.339264822
4598,10/26/2020,WA,1.039723918,43,"Region 10 AK, ID, OR, WA",0.660927377,-1.431984062,-0.213048706,-1.154541316
4790,10/26/2020,WV,1.116681573,54.5,"Region 03 DC, DE, MD, PA, VA, WV",0.680312649,-1.174293112,0.955447164,-1.291575743
1046,10/26/2020,GA,1.055091445,66.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.118276858,-0.772414825,0.728472107,-0.25689695
4502,10/26/2020,VT,1.305474747,43,"Region 01 CT,MA,ME,NH,RI,VT",1.052880744,-1.431984062,1.536062449,-1.57819485
662,10/26/2020,CT,1.234787502,47,"Region 01 CT,MA,ME,NH,RI,VT",1.36418197,-1.377476681,0.948476764,-1.248563726
2294,10/26/2020,MN,1.261612061,24,"Region 05 IL, IN, MI, MN, OH, WI",1.436634375,-2.177776636,1.92667351,-2.965975993
4694,10/26/2020,WI,1.089206111,35.5,"Region 05 IL, IN, MI, MN, OH, WI",-0.32361901,-2.072439038,0.028041498,-2.049771783
4022,10/26/2020,SD,1.129761625,19,"Region 08 CO, MT, ND, SD, UT, WY",0.341516413,-2.571093907,0.221781956,-2.754380818
3542,10/26/2020,OK,1.00336107,33,"Region 06 AR, LA, NM, OK, TX",0.222873775,-2.943164219,-0.28725194,-3.507047212
374,10/26/2020,AZ,1.094473846,63.5,"Region 09 AZ, CA, HI, NV",0.821961821,-2.738356177,1.160201403,-1.676453865
1622,10/26/2020,KS,1.185203346,29.5,"Region 07 IA, KS, MO, NE",1.33527334,-2.776666318,1.126536064,-2.549564833
2006,10/26/2020,MD,1.150998896,56.5,"Region 03 DC, DE, MD, PA, VA, WV",1.323434469,-1.123354047,1.451195461,-1.102372379
2102,10/26/2020,ME,1.446726705,36,"Region 01 CT,MA,ME,NH,RI,VT",1.685004702,-1.741976655,2.710215276,-2.155049318
950,10/26/2020,FL,1.118608782,80,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.592421361,-0.381194627,1.554033102,0.765562773
2198,10/26/2020,MI,1.215110448,39.5,"Region 05 IL, IN, MI, MN, OH, WI",1.379006812,-1.69485642,1.414571399,-1.731092058
1526,10/26/2020,IN,1.085536423,47,"Region 05 IL, IN, MI, MN, OH, WI",0.190325952,-1.490569378,-0.012371186,-1.133567573
3350,10/26/2020,NY,1.111494986,55,"Region 02 NJ, NY",1.402777782,-1.145618919,1.045499517,-1.150331063
2390,10/26/2020,MO,1.153057317,36.5,"Region 07 IA, KS, MO, NE",1.365095219,-2.525472488,0.73298222,-2.038415829
182,10/26/2020,AL,1.065036447,71,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.621679221,-0.45230757,0.857731395,0.083922958
278,10/26/2020,AR,1.071723573,50.5,"Region 06 AR, LA, NM, OK, TX",1.012054103,-1.872449221,0.611330022,-1.965044198
854,10/26/2020,DE,1.142404458,55,"Region 03 DC, DE, MD, PA, VA, WV",1.092372134,-1.129552637,1.327040147,-1.244274902
1430,10/26/2020,IL,1.166060483,36.5,"Region 05 IL, IN, MI, MN, OH, WI",1.043550173,-2.145905593,0.874405391,-1.970101852
3830,10/26/2020,RI,1.21416909,51.5,"Region 01 CT,MA,ME,NH,RI,VT",0.896476479,-1.137541583,0.777086809,-0.877728711
4310,10/26/2020,UT,1.101180193,28,"Region 08 CO, MT, ND, SD, UT, WY",1.396916712,-2.891071073,-0.145652957,-2.186762994
4214,10/26/2020,TX,1.099975825,61,"Region 06 AR, LA, NM, OK, TX",1.494209994,-1.681826667,0.982688045,-1.03984239
2678,10/26/2020,NC,1.029564659,27,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.708274483,-2.426332091,0.396689954,-3.248538364
758,10/26/2020,DC,1.10838648,55,"Region 03 DC, DE, MD, PA, VA, WV",1.358887448,-1.485874022,0.835616191,-1.244274902
1142,10/26/2020,HI,1.003679024,77,"Region 09 AZ, CA, HI, NV",0.364591377,-1.649068345,-0.016392705,-0.395861979
2582,10/26/2020,MT,1.056690126,15.5,"Region 08 CO, MT, ND, SD, UT, WY",-0.539341437,-2.675403729,-0.717604843,-2.975121083
2870,10/26/2020,NE,1.228485379,27,"Region 07 IA, KS, MO, NE",1.525376181,-2.426332091,1.656424544,-2.732118048
