date,State,Rt,Climate,Region,RtVarianceByState,ClimateVarianceByState
10/4/2020,RI,1.246710518,55.5,"Region 01 CT,MA,ME,NH,RI,VT",1.196651509,-0.789758169
10/5/2020,RI,1.249136703,58,"Region 01 CT,MA,ME,NH,RI,VT",1.219031601,-0.572393535
10/6/2020,RI,1.255945549,57,"Region 01 CT,MA,ME,NH,RI,VT",1.281839095,-0.659339389
10/7/2020,RI,1.254757856,64,"Region 01 CT,MA,ME,NH,RI,VT",1.270883344,-0.050718415
10/8/2020,RI,1.252487568,55,"Region 01 CT,MA,ME,NH,RI,VT",1.249941308,-0.833231096
10/9/2020,RI,1.249139862,53,"Region 01 CT,MA,ME,NH,RI,VT",1.219060741,-1.007122803
10/10/2020,RI,1.251874246,64.5,"Region 01 CT,MA,ME,NH,RI,VT",1.244283782,-0.007245488
10/11/2020,RI,1.244586256,57.5,"Region 01 CT,MA,ME,NH,RI,VT",1.177056474,-0.615866462
10/12/2020,RI,1.242495264,52.5,"Region 01 CT,MA,ME,NH,RI,VT",1.157768335,-1.05059573
10/13/2020,RI,1.240770958,57,"Region 01 CT,MA,ME,NH,RI,VT",1.141862653,-0.659339389
10/14/2020,RI,1.239367344,59.5,"Region 01 CT,MA,ME,NH,RI,VT",1.128915161,-0.441974755
10/15/2020,RI,1.230228753,59,"Region 01 CT,MA,ME,NH,RI,VT",1.044617176,-0.485447682
10/16/2020,RI,1.226511703,60.5,"Region 01 CT,MA,ME,NH,RI,VT",1.010329633,-0.355028902
10/17/2020,RI,1.227273223,49.5,"Region 01 CT,MA,ME,NH,RI,VT",1.017354195,-1.31143329
10/18/2020,RI,1.226593955,48.5,"Region 01 CT,MA,ME,NH,RI,VT",1.011088358,-1.398379144
10/19/2020,RI,1.223540381,52.5,"Region 01 CT,MA,ME,NH,RI,VT",0.982920981,-1.05059573
10/20/2020,RI,1.220070234,55.5,"Region 01 CT,MA,ME,NH,RI,VT",0.95091097,-0.789758169
10/21/2020,RI,1.223025641,65.5,"Region 01 CT,MA,ME,NH,RI,VT",0.978172816,0.079700366
10/22/2020,RI,1.224472284,68.5,"Region 01 CT,MA,ME,NH,RI,VT",0.991517224,0.340537926
10/23/2020,RI,1.222517072,61,"Region 01 CT,MA,ME,NH,RI,VT",0.973481573,-0.311555975
10/24/2020,RI,1.216396801,57.5,"Region 01 CT,MA,ME,NH,RI,VT",0.917025768,-0.615866462
10/25/2020,RI,1.216805298,48,"Region 01 CT,MA,ME,NH,RI,VT",0.920793906,-1.44185207
10/26/2020,RI,1.21416909,51.5,"Region 01 CT,MA,ME,NH,RI,VT",0.896476479,-1.137541583
10/27/2020,RI,1.212010204,55,"Region 01 CT,MA,ME,NH,RI,VT",0.876562059,-0.833231096
10/28/2020,RI,1.219459383,48.5,"Region 01 CT,MA,ME,NH,RI,VT",0.945276238,-1.398379144
10/29/2020,RI,1.215813222,47,"Region 01 CT,MA,ME,NH,RI,VT",0.911642604,-1.528797924
10/30/2020,RI,1.216229265,36,"Region 01 CT,MA,ME,NH,RI,VT",0.915480349,-2.485202312
10/31/2020,RI,1.209101461,35.5,"Region 01 CT,MA,ME,NH,RI,VT",0.84973066,-2.528675239
11/1/2020,RI,1.211228013,42.5,"Region 01 CT,MA,ME,NH,RI,VT",0.869346819,-1.920054264
11/2/2020,RI,1.216131796,38,"Region 01 CT,MA,ME,NH,RI,VT",0.914581257,-2.311310605
11/3/2020,RI,1.215670673,38,"Region 01 CT,MA,ME,NH,RI,VT",0.910327675,-2.311310605
11/4/2020,RI,1.222052126,44,"Region 01 CT,MA,ME,NH,RI,VT",0.969192727,-1.789635484
8/1/2020,SC,0.963337679,84,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.299656693,1.13502304
8/2/2020,SC,0.961697925,85.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.318876453,1.306257527
8/3/2020,SC,0.962767537,80,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.306339398,0.678397742
8/4/2020,SC,0.967330372,80.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.252857843,0.735475904
8/5/2020,SC,0.967078771,81.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.25580689,0.849632229
8/6/2020,SC,0.969476452,84,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.227703374,1.13502304
8/7/2020,SC,0.965432225,81.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.27510626,0.849632229
8/8/2020,SC,0.96922965,82.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.23059617,0.963788553
8/9/2020,SC,0.969375835,82.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.228882718,0.963788553
8/10/2020,SC,0.970324487,83.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.21776345,1.077944878
8/11/2020,SC,0.967175297,82,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.254675497,0.906710391
8/12/2020,SC,0.965446018,81.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.27494459,0.849632229
8/13/2020,SC,0.963558356,81,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.297070111,0.792554066
8/14/2020,SC,0.963382296,81,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.299133732,0.792554066
8/15/2020,SC,0.956195195,80.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.383374633,0.735475904
8/16/2020,SC,0.951142813,78.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.442594229,0.507163255
8/17/2020,SC,0.946347291,79.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.498803137,0.621319579
8/18/2020,SC,0.939348268,80.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.580839553,0.735475904
8/19/2020,SC,0.929169623,79.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.700144713,0.621319579
8/20/2020,SC,0.92190969,78.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.785239288,0.507163255
8/21/2020,SC,0.915848664,80.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.856281325,0.735475904
8/22/2020,SC,0.908867272,77,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.938111086,0.335928768
8/23/2020,SC,0.904140242,79,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.993517191,0.564241417
8/24/2020,SC,0.896216212,81,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.086395729,0.792554066
8/25/2020,SC,0.889009471,81,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.170866833,0.792554066
8/26/2020,SC,0.885790043,84,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.208602148,1.13502304
8/27/2020,SC,0.880819142,82.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.266866695,0.963788553
8/28/2020,SC,0.877735066,85,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.303015532,1.249179365
8/29/2020,SC,0.874963239,84.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.33550446,1.192101202
8/30/2020,SC,0.873221866,83.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.355915309,1.077944878
8/31/2020,SC,0.869745221,84,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.396665496,1.13502304
9/1/2020,SC,0.865760251,84.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.443373823,1.192101202
9/2/2020,SC,0.864821375,86.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.454378505,1.420413852
9/3/2020,SC,0.863233065,84.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.472995284,1.192101202
9/4/2020,SC,0.859256132,85,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.519609408,1.249179365
9/5/2020,SC,0.860623102,81,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.503586984,0.792554066
9/6/2020,SC,0.857195261,75.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.543765133,0.164694281
9/7/2020,SC,0.865110615,74,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.450988287,-0.006540206
9/8/2020,SC,0.863895628,74,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.465229301,-0.006540206
9/9/2020,SC,0.86908293,80.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.404428291,0.735475904
9/10/2020,SC,0.871717051,82.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.373553432,0.963788553
9/11/2020,SC,0.87778208,82.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.302464475,0.963788553
9/12/2020,SC,0.884783215,81,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.220403304,0.792554066
9/13/2020,SC,0.893395325,81,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.119459695,0.792554066
9/14/2020,SC,0.901184521,82,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.028161563,0.906710391
9/15/2020,SC,0.909304821,76,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.93298252,0.221772443
9/16/2020,SC,0.91884214,70,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.821194422,-0.463165505
9/17/2020,SC,0.928417249,76.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.708963382,0.278850605
9/18/2020,SC,0.944399265,73.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.521636191,-0.063618368
9/19/2020,SC,0.95385582,65,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.410794738,-1.033947128
9/20/2020,SC,0.964202247,64,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.289522984,-1.148103452
9/21/2020,SC,0.976775136,63.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.142154594,-1.205181615
9/22/2020,SC,0.990525986,63.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.019020824,-1.205181615
9/23/2020,SC,1.000389625,63,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.134633759,-1.262259777
9/24/2020,SC,1.013628873,70.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.289812626,-0.406087342
9/25/2020,SC,1.020060723,75,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.365201138,0.107616119
9/26/2020,SC,1.029950837,66.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.48112439,-0.862712641
9/27/2020,SC,1.035707646,67,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.548600662,-0.805634478
9/28/2020,SC,1.042308014,72.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.625964393,-0.177774693
9/29/2020,SC,1.050508175,72.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.722079497,-0.177774693
9/30/2020,SC,1.053553846,64,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.757778184,-1.148103452
10/1/2020,SC,1.055147464,67.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.776457179,-0.748556316
10/2/2020,SC,1.060454948,62.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.838666857,-1.319337939
10/3/2020,SC,1.066042018,61,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.904153597,-1.490572426
10/4/2020,SC,1.068947126,62.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.938204728,-1.319337939
10/5/2020,SC,1.070248757,63.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.953461306,-1.205181615
10/6/2020,SC,1.071467405,65,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.96774523,-1.033947128
10/7/2020,SC,1.07415879,73.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.999291288,-0.063618368
10/8/2020,SC,1.075123439,72,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.010598058,-0.234852855
10/9/2020,SC,1.076019735,70,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.021103655,-0.463165505
10/10/2020,SC,1.077646942,76,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.04017635,0.221772443
10/11/2020,SC,1.076981093,78.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.032371851,0.507163255
10/12/2020,SC,1.079662004,76.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.063795141,0.278850605
10/13/2020,SC,1.081502263,75.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.085365045,0.164694281
10/14/2020,SC,1.079003035,68.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.056071284,-0.634399991
10/15/2020,SC,1.081613774,70.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.086672079,-0.406087342
10/16/2020,SC,1.081971303,70,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.090862721,-0.463165505
10/17/2020,SC,1.08852055,61,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.167627257,-1.490572426
10/18/2020,SC,1.083208251,60,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.105361142,-1.604728751
10/19/2020,SC,1.084615442,65,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.121855002,-1.033947128
10/20/2020,SC,1.087356305,66,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.153980997,-0.919790803
10/21/2020,SC,1.091611737,72,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.203859443,-0.234852855
10/22/2020,SC,1.088851909,72,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.171511157,-0.234852855
10/23/2020,SC,1.092817182,74,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.217988613,-0.006540206
10/24/2020,SC,1.093225224,71,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.222771324,-0.34900918
10/25/2020,SC,1.095433271,70,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.248652117,-0.463165505
10/26/2020,SC,1.098485712,67,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.284430156,-0.805634478
10/27/2020,SC,1.102333283,68.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.329528013,-0.634399991
10/28/2020,SC,1.096640067,72.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.262797122,-0.177774693
10/29/2020,SC,1.088787627,77.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.1707577,0.39300693
10/30/2020,SC,1.091719981,63,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.205128184,-1.262259777
10/31/2020,SC,1.090159415,56,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.186836597,-2.061354049
11/1/2020,SC,1.098475018,62.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.28430481,-1.319337939
11/2/2020,SC,1.100696993,47.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.310348855,-3.031682808
11/3/2020,SC,1.105173623,50,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.36281999,-2.746291997
11/4/2020,SC,1.104252768,53.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.352026534,-2.346744861
8/1/2020,SD,1.199412396,72.5,"Region 08 CO, MT, ND, SD, UT, WY",1.783068231,0.750535651
8/2/2020,SD,1.199213297,69,"Region 08 CO, MT, ND, SD, UT, WY",1.778947508,0.533232782
8/3/2020,SD,1.200645169,64.5,"Region 08 CO, MT, ND, SD, UT, WY",1.808582753,0.25384338
8/4/2020,SD,1.208416274,65,"Region 08 CO, MT, ND, SD, UT, WY",1.969420177,0.284886647
8/5/2020,SD,1.212485255,70,"Region 08 CO, MT, ND, SD, UT, WY",2.053635281,0.595319316
8/6/2020,SD,1.204083805,74.5,"Region 08 CO, MT, ND, SD, UT, WY",1.8797517,0.874708718
8/7/2020,SD,1.199301757,78,"Region 08 CO, MT, ND, SD, UT, WY",1.780778352,1.092011586
8/8/2020,SD,1.198453765,76.5,"Region 08 CO, MT, ND, SD, UT, WY",1.763227585,0.998881786
8/9/2020,SD,1.192976406,79,"Region 08 CO, MT, ND, SD, UT, WY",1.649863488,1.15409812
8/10/2020,SD,1.181107283,70.5,"Region 08 CO, MT, ND, SD, UT, WY",1.404209985,0.626362583
8/11/2020,SD,1.178711112,72.5,"Region 08 CO, MT, ND, SD, UT, WY",1.354616784,0.750535651
8/12/2020,SD,1.16423281,79.5,"Region 08 CO, MT, ND, SD, UT, WY",1.054961486,1.185141387
8/13/2020,SD,1.155028082,81,"Region 08 CO, MT, ND, SD, UT, WY",0.864452577,1.278271188
8/14/2020,SD,1.14139435,75,"Region 08 CO, MT, ND, SD, UT, WY",0.58227722,0.905751985
8/15/2020,SD,1.127705254,70.5,"Region 08 CO, MT, ND, SD, UT, WY",0.298956003,0.626362583
8/16/2020,SD,1.112087396,77.5,"Region 08 CO, MT, ND, SD, UT, WY",-0.024284519,1.060968319
8/17/2020,SD,1.098102221,72,"Region 08 CO, MT, ND, SD, UT, WY",-0.31373364,0.719492384
8/18/2020,SD,1.084527818,70,"Region 08 CO, MT, ND, SD, UT, WY",-0.594681073,0.595319316
8/19/2020,SD,1.071926232,76.5,"Region 08 CO, MT, ND, SD, UT, WY",-0.855494255,0.998881786
8/20/2020,SD,1.054325405,76.5,"Region 08 CO, MT, ND, SD, UT, WY",-1.219775997,0.998881786
8/21/2020,SD,1.042273874,81,"Region 08 CO, MT, ND, SD, UT, WY",-1.469204771,1.278271188
8/22/2020,SD,1.035471624,81.5,"Region 08 CO, MT, ND, SD, UT, WY",-1.609989944,1.309314455
8/23/2020,SD,1.026919665,81.5,"Region 08 CO, MT, ND, SD, UT, WY",-1.786988589,1.309314455
8/24/2020,SD,1.021177594,83.5,"Region 08 CO, MT, ND, SD, UT, WY",-1.905831392,1.433487522
8/25/2020,SD,1.019233032,85,"Region 08 CO, MT, ND, SD, UT, WY",-1.946077707,1.526617323
8/26/2020,SD,1.0144052,84,"Region 08 CO, MT, ND, SD, UT, WY",-2.04599864,1.464530789
8/27/2020,SD,1.019946098,80,"Region 08 CO, MT, ND, SD, UT, WY",-1.931319485,1.216184654
8/28/2020,SD,1.018718851,73.5,"Region 08 CO, MT, ND, SD, UT, WY",-1.956719636,0.812622184
8/29/2020,SD,1.023317519,66.5,"Region 08 CO, MT, ND, SD, UT, WY",-1.861541677,0.378016448
8/30/2020,SD,1.026723343,70,"Region 08 CO, MT, ND, SD, UT, WY",-1.791051836,0.595319316
8/31/2020,SD,1.034125043,65,"Region 08 CO, MT, ND, SD, UT, WY",-1.637859934,0.284886647
9/1/2020,SD,1.039895728,68.5,"Region 08 CO, MT, ND, SD, UT, WY",-1.518424911,0.502189515
9/2/2020,SD,1.048484724,70.5,"Region 08 CO, MT, ND, SD, UT, WY",-1.340659717,0.626362583
9/3/2020,SD,1.052893869,64,"Region 08 CO, MT, ND, SD, UT, WY",-1.249404288,0.222800113
9/4/2020,SD,1.055586889,69.5,"Region 08 CO, MT, ND, SD, UT, WY",-1.193667247,0.564276049
9/5/2020,SD,1.066335246,69,"Region 08 CO, MT, ND, SD, UT, WY",-0.971210075,0.533232782
9/6/2020,SD,1.072454897,77,"Region 08 CO, MT, ND, SD, UT, WY",-0.844552553,1.029925053
9/7/2020,SD,1.081237155,55.5,"Region 08 CO, MT, ND, SD, UT, WY",-0.662787444,-0.304935424
9/8/2020,SD,1.082276209,46.5,"Region 08 CO, MT, ND, SD, UT, WY",-0.641282295,-0.863714228
9/9/2020,SD,1.085669886,46.5,"Region 08 CO, MT, ND, SD, UT, WY",-0.571043859,-0.863714228
9/10/2020,SD,1.088473115,54,"Region 08 CO, MT, ND, SD, UT, WY",-0.513025839,-0.398065224
9/11/2020,SD,1.090352812,54,"Region 08 CO, MT, ND, SD, UT, WY",-0.474122025,-0.398065224
9/12/2020,SD,1.088746222,61,"Region 08 CO, MT, ND, SD, UT, WY",-0.507373383,0.036540512
9/13/2020,SD,1.089794753,66.5,"Region 08 CO, MT, ND, SD, UT, WY",-0.48567209,0.378016448
9/14/2020,SD,1.088997704,70.5,"Region 08 CO, MT, ND, SD, UT, WY",-0.502168497,0.626362583
9/15/2020,SD,1.086214267,74,"Region 08 CO, MT, ND, SD, UT, WY",-0.559776885,0.843665451
9/16/2020,SD,1.088002821,61.5,"Region 08 CO, MT, ND, SD, UT, WY",-0.522759445,0.067583779
9/17/2020,SD,1.089494624,55,"Region 08 CO, MT, ND, SD, UT, WY",-0.491883816,-0.335978691
9/18/2020,SD,1.089949312,57.5,"Region 08 CO, MT, ND, SD, UT, WY",-0.482473205,-0.180762356
9/19/2020,SD,1.091676716,65.5,"Region 08 CO, MT, ND, SD, UT, WY",-0.446721377,0.315929914
9/20/2020,SD,1.093294376,69,"Region 08 CO, MT, ND, SD, UT, WY",-0.413240905,0.533232782
9/21/2020,SD,1.096326356,72.5,"Region 08 CO, MT, ND, SD, UT, WY",-0.350488458,0.750535651
9/22/2020,SD,1.102855608,73,"Region 08 CO, MT, ND, SD, UT, WY",-0.215353485,0.781578917
9/23/2020,SD,1.109272441,75,"Region 08 CO, MT, ND, SD, UT, WY",-0.082545231,0.905751985
9/24/2020,SD,1.110717628,70,"Region 08 CO, MT, ND, SD, UT, WY",-0.052634407,0.595319316
9/25/2020,SD,1.117057407,68.5,"Region 08 CO, MT, ND, SD, UT, WY",0.078579071,0.502189515
9/26/2020,SD,1.11978272,64,"Region 08 CO, MT, ND, SD, UT, WY",0.134984476,0.222800113
9/27/2020,SD,1.123697697,61,"Region 08 CO, MT, ND, SD, UT, WY",0.216012182,0.036540512
9/28/2020,SD,1.124922574,52,"Region 08 CO, MT, ND, SD, UT, WY",0.241363282,-0.522238292
9/29/2020,SD,1.129705231,61,"Region 08 CO, MT, ND, SD, UT, WY",0.340349234,0.036540512
9/30/2020,SD,1.137967092,59,"Region 08 CO, MT, ND, SD, UT, WY",0.511343763,-0.087632555
10/1/2020,SD,1.132564525,44.5,"Region 08 CO, MT, ND, SD, UT, WY",0.399527624,-0.987887295
10/2/2020,SD,1.133619617,44.5,"Region 08 CO, MT, ND, SD, UT, WY",0.421364709,-0.987887295
10/3/2020,SD,1.137595506,46.5,"Region 08 CO, MT, ND, SD, UT, WY",0.503653102,-0.863714228
10/4/2020,SD,1.137975813,46.5,"Region 08 CO, MT, ND, SD, UT, WY",0.51152426,-0.863714228
10/5/2020,SD,1.140333109,64,"Region 08 CO, MT, ND, SD, UT, WY",0.560312871,0.222800113
10/6/2020,SD,1.134502167,64,"Region 08 CO, MT, ND, SD, UT, WY",0.439630717,0.222800113
10/7/2020,SD,1.137158362,60.5,"Region 08 CO, MT, ND, SD, UT, WY",0.494605596,0.005497245
10/8/2020,SD,1.13641803,58,"Region 08 CO, MT, ND, SD, UT, WY",0.479283053,-0.149719089
10/9/2020,SD,1.136683507,71,"Region 08 CO, MT, ND, SD, UT, WY",0.484777592,0.65740585
10/10/2020,SD,1.134231966,58,"Region 08 CO, MT, ND, SD, UT, WY",0.434038407,-0.149719089
10/11/2020,SD,1.133159758,68,"Region 08 CO, MT, ND, SD, UT, WY",0.411847074,0.471146249
10/12/2020,SD,1.133857087,56,"Region 08 CO, MT, ND, SD, UT, WY",0.426279591,-0.273892157
10/13/2020,SD,1.134280685,53.5,"Region 08 CO, MT, ND, SD, UT, WY",0.435046737,-0.429108491
10/14/2020,SD,1.133639352,52,"Region 08 CO, MT, ND, SD, UT, WY",0.421773161,-0.522238292
10/15/2020,SD,1.134116746,41.5,"Region 08 CO, MT, ND, SD, UT, WY",0.431653715,-1.174146897
10/16/2020,SD,1.129681958,44,"Region 08 CO, MT, ND, SD, UT, WY",0.339867557,-1.018930562
10/17/2020,SD,1.129451749,48.5,"Region 08 CO, MT, ND, SD, UT, WY",0.335102955,-0.73954116
10/18/2020,SD,1.126583408,34.5,"Region 08 CO, MT, ND, SD, UT, WY",0.275737321,-1.608752633
10/19/2020,SD,1.13190125,34.5,"Region 08 CO, MT, ND, SD, UT, WY",0.385799918,-1.608752633
10/20/2020,SD,1.126664695,40,"Region 08 CO, MT, ND, SD, UT, WY",0.277419706,-1.267276697
10/21/2020,SD,1.124765423,37,"Region 08 CO, MT, ND, SD, UT, WY",0.238110751,-1.453536299
10/22/2020,SD,1.12612141,33,"Region 08 CO, MT, ND, SD, UT, WY",0.266175416,-1.701882434
10/23/2020,SD,1.127687846,28,"Region 08 CO, MT, ND, SD, UT, WY",0.298595712,-2.012315103
10/24/2020,SD,1.13130344,22.5,"Region 08 CO, MT, ND, SD, UT, WY",0.373427132,-2.353791038
10/25/2020,SD,1.127851148,22,"Region 08 CO, MT, ND, SD, UT, WY",0.30197555,-2.384834305
10/26/2020,SD,1.129761625,19,"Region 08 CO, MT, ND, SD, UT, WY",0.341516413,-2.571093907
10/27/2020,SD,1.133252173,23.5,"Region 08 CO, MT, ND, SD, UT, WY",0.413759774,-2.291704505
10/28/2020,SD,1.131684341,37.5,"Region 08 CO, MT, ND, SD, UT, WY",0.381310585,-1.422493032
10/29/2020,SD,1.138770842,34.5,"Region 08 CO, MT, ND, SD, UT, WY",0.527978859,-1.608752633
10/30/2020,SD,1.139038551,39,"Region 08 CO, MT, ND, SD, UT, WY",0.533519593,-1.329363231
10/31/2020,SD,1.13780881,48,"Region 08 CO, MT, ND, SD, UT, WY",0.508067824,-0.770584427
11/1/2020,SD,1.137890668,35.5,"Region 08 CO, MT, ND, SD, UT, WY",0.509762027,-1.546666099
11/2/2020,SD,1.137358304,49,"Region 08 CO, MT, ND, SD, UT, WY",0.498743767,-0.708497893
11/3/2020,SD,1.133312832,53.5,"Region 08 CO, MT, ND, SD, UT, WY",0.415015225,-0.429108491
11/4/2020,SD,1.133420282,54,"Region 08 CO, MT, ND, SD, UT, WY",0.417239102,-0.398065224
8/1/2020,TN,0.935125055,72.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.697150932,0.750535651
8/2/2020,TN,0.939403164,69,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.626538578,0.533232782
8/3/2020,TN,0.9423989,64.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.57709244,0.25384338
8/4/2020,TN,0.948891761,65,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.469924485,0.284886647
8/5/2020,TN,0.955894334,70,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.354343475,0.595319316
8/6/2020,TN,0.965551107,74.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.194953552,0.874708718
8/7/2020,TN,0.969263381,78,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.133680591,1.092011586
8/8/2020,TN,0.975462631,76.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.031358834,0.998881786
8/9/2020,TN,0.981275201,79,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.935419426,1.15409812
8/10/2020,TN,0.98470405,70.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.878824538,0.626362583
8/11/2020,TN,0.990990339,72.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.775066158,0.750535651
8/12/2020,TN,0.997229739,79.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.672081705,1.185141387
8/13/2020,TN,1.001828864,81,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.59617082,1.278271188
